Id,OverallQual,GrLivArea,MSZoning_RL,BsmtFinType2,MSZoning_RM,GarageCars,LotFrontage,MiscFeature_NA,YearBuilt,Condition1_Artery,ExterCond,LandSlope_Sev,Condition1_PosN,2ndFlrSF,Fence_GdWo,GarageType_2Types,Foundation_PConc,MSZoning_FV,TotRmsAbvGrd,Condition2_Norm,BsmtFinSF1,Condition2_PosA,LotConfig_FR3,Foundation_BrkTil,CentralAir_N,OpenPorchSF,Electrical_FuseA,Electrical_SBrkr,Neighborhood_Gilbert,Condition1_RRNn
2806,5,879,1,1,0,1.0,50.0,1,1936,0,3,0,0,0,0,0,0,0,4,1,0.0,0,0,1,0,108,0,1,0,0
2807,7,1073,1,2,0,1.0,50.0,1,2004,0,3,0,0,0,0,0,1,0,4,1,510.0,0,0,0,0,120,0,1,0,0
2808,5,1064,1,1,0,2.0,0.0,1,1967,0,3,0,0,0,0,0,0,0,6,1,779.0,0,0,0,0,48,0,1,0,0
2809,6,934,1,1,0,1.0,80.0,0,1964,0,4,0,0,0,0,0,0,0,4,1,456.0,0,0,0,0,0,0,1,0,0
2810,5,1059,1,1,0,1.0,75.0,1,1966,0,3,0,0,0,1,0,0,0,6,1,773.0,0,0,0,0,88,0,1,0,0
2811,5,1458,1,2,0,2.0,0.0,1,1967,0,3,0,0,0,0,0,0,0,7,1,194.0,0,0,0,0,0,0,1,0,0
2812,6,1040,1,1,0,2.0,0.0,1,1978,0,3,0,0,0,0,0,0,0,6,1,794.0,0,0,0,0,0,0,1,0,0
2813,5,1967,1,1,0,2.0,0.0,1,1977,0,3,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,1,0,0
2814,5,1949,1,1,0,2.0,75.0,1,1977,0,3,0,0,0,0,0,0,0,10,1,483.0,0,0,0,0,0,0,1,0,0
2815,5,872,1,1,0,1.0,0.0,1,1924,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,1,1,0,0,0,0,0
2816,7,1830,1,5,0,2.0,0.0,1,1967,0,3,0,0,0,0,0,0,0,6,1,810.0,0,0,0,0,115,0,1,0,0
2817,5,1000,1,5,0,2.0,87.0,1,1963,0,3,0,0,0,0,0,0,0,4,1,104.0,0,0,0,0,0,0,1,0,0
2818,5,810,1,3,0,2.0,72.0,1,1971,0,3,0,0,0,0,0,1,0,4,1,535.0,0,0,0,0,0,0,1,0,0
2819,7,1700,1,1,0,1.0,0.0,1,1980,0,3,0,0,680,0,0,1,0,7,1,397.0,0,0,0,0,36,0,1,0,0
2820,4,1350,1,1,0,2.0,75.0,1,1954,0,4,0,0,0,0,0,0,0,6,1,799.0,0,0,0,0,0,0,1,0,0
2821,5,1150,1,1,0,1.0,62.0,1,1942,0,3,0,0,351,0,0,0,0,6,1,230.0,0,0,1,1,0,1,0,0,0
2822,6,2009,1,1,0,3.0,114.0,1,1928,0,3,0,0,672,0,1,1,0,8,1,0.0,0,0,0,0,42,0,1,0,0
2823,6,3672,1,1,0,2.0,60.0,1,1935,0,3,0,0,1836,0,0,0,0,7,1,425.0,0,0,1,0,80,0,1,0,0
2824,5,1560,1,3,0,2.0,78.0,1,1962,0,3,0,0,0,0,0,0,0,6,1,612.0,0,0,0,0,253,0,1,0,0
2825,5,1488,1,0,0,2.0,80.0,1,1952,0,3,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,189,0,1,0,0
2826,5,1057,1,1,0,1.0,70.0,1,1955,0,3,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,1,0,0
2827,6,1609,1,1,0,1.0,75.0,1,1953,0,3,0,0,541,0,0,0,0,7,1,468.0,0,0,0,0,0,0,1,0,0
2828,6,2559,1,1,0,2.0,88.0,1,1989,0,3,0,0,1246,0,0,0,0,9,1,549.0,0,0,0,0,245,0,1,0,0
2829,6,1440,1,6,0,4.0,73.0,1,1993,0,4,0,0,0,0,0,1,0,8,1,261.0,0,0,0,0,0,0,1,0,0
2830,7,1876,1,1,0,3.0,133.0,1,2005,0,3,0,0,568,0,0,1,0,7,1,0.0,0,0,0,0,40,0,1,0,0
2831,7,1208,1,1,0,2.0,64.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,393.0,0,0,0,0,58,0,1,0,0
2832,6,1846,1,1,0,2.0,90.0,1,2006,0,3,0,0,0,0,0,1,0,7,1,1576.0,0,0,0,0,32,0,1,0,0
2833,8,1590,1,1,0,3.0,78.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,1122.0,0,0,0,0,80,0,1,0,0
2834,7,1809,1,1,0,2.0,91.0,1,2005,0,3,0,0,864,0,0,1,0,8,1,0.0,0,0,0,0,54,0,1,0,0
2835,7,1614,1,1,0,2.0,78.0,1,2005,0,3,0,0,0,0,0,1,0,7,1,56.0,0,0,0,0,45,0,1,0,0
2836,7,1596,1,1,0,2.0,78.0,1,2005,0,3,0,0,812,0,0,1,0,6,1,0.0,0,0,0,0,45,0,1,0,0
2837,6,1388,1,1,0,2.0,80.0,1,1968,0,2,0,0,0,0,0,0,0,6,1,853.0,0,0,0,0,58,0,1,0,0
2838,5,1100,1,1,0,2.0,95.0,1,1996,0,4,0,0,0,0,0,1,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2839,6,1499,1,1,0,2.0,65.0,1,1995,0,3,0,1,704,0,0,1,0,6,1,0.0,0,0,0,0,91,0,1,0,0
2840,7,1425,1,1,0,2.0,0.0,1,1998,0,3,0,0,0,0,0,1,0,5,1,846.0,0,0,0,0,130,0,1,0,0
2841,7,1749,1,1,0,2.0,68.0,1,1999,0,3,0,0,893,0,0,1,0,7,1,500.0,0,0,0,0,85,0,1,0,0
2842,7,1779,1,1,0,2.0,72.0,1,1999,0,3,0,0,828,0,0,1,0,7,1,894.0,0,0,0,0,107,0,1,0,0
2843,6,1388,1,1,0,1.0,50.0,1,1977,0,3,0,0,702,0,0,0,0,6,1,509.0,0,0,0,0,36,0,1,0,0
2844,6,1282,1,2,0,3.0,42.0,1,1978,0,3,0,0,0,0,0,0,0,6,1,595.0,0,0,0,0,0,0,1,0,0
2845,5,864,1,1,0,1.0,60.0,1,1972,0,3,0,0,0,0,0,0,0,5,1,437.0,0,0,0,0,0,0,1,0,0
2846,7,1762,1,1,0,2.0,0.0,1,2002,0,3,0,0,884,0,0,1,0,6,1,456.0,0,0,0,0,54,0,1,0,0
2847,6,1755,1,1,0,2.0,45.0,1,1999,0,3,0,0,915,0,0,1,0,7,1,639.0,0,0,0,0,73,0,1,0,0
2848,8,1358,1,1,0,2.0,0.0,1,2002,0,3,0,0,0,0,0,1,0,5,1,872.0,0,0,0,0,166,0,1,0,0
2849,7,1909,1,1,0,2.0,70.0,1,2002,0,3,0,0,1037,0,0,1,0,8,1,0.0,0,0,0,0,108,0,1,0,0
2850,8,2214,1,1,0,3.0,67.0,1,1999,0,3,0,0,1124,0,0,1,0,8,1,920.0,0,0,0,0,80,0,1,0,0
2851,7,2049,1,1,0,2.0,0.0,1,1996,0,3,0,0,984,0,0,1,0,9,1,0.0,0,0,0,0,48,0,1,0,0
2852,7,1939,1,1,0,3.0,90.0,1,1998,0,3,0,0,869,0,0,1,0,8,1,796.0,0,0,0,0,84,0,1,0,0
2853,7,1995,1,1,0,2.0,90.0,1,1995,0,4,0,0,1045,0,0,1,0,8,1,685.0,0,0,0,0,170,0,1,0,0
2854,6,848,0,1,1,2.0,37.0,1,2003,0,3,0,0,0,0,0,1,0,4,1,717.0,0,0,0,0,0,0,1,0,0
2855,7,1390,1,1,0,2.0,70.0,1,2003,0,3,0,0,0,0,0,1,0,7,1,1000.0,0,0,0,0,68,0,1,0,0
2856,7,1737,1,1,0,2.0,74.0,1,2006,0,3,0,0,886,0,0,1,0,7,1,0.0,0,0,0,0,105,0,1,0,0
2857,7,1611,1,1,0,2.0,70.0,1,2005,0,3,0,0,827,0,0,1,0,6,1,0.0,0,0,0,0,36,0,1,0,0
2858,7,1336,1,1,0,2.0,65.0,1,2005,0,3,0,0,0,0,0,1,0,6,1,996.0,0,0,0,0,43,0,1,0,0
2859,4,1436,1,4,0,2.0,67.0,0,1910,0,4,0,0,676,0,0,0,0,6,1,173.0,0,0,0,0,0,0,1,0,0
2860,6,1012,1,1,0,0.0,38.0,1,1975,0,3,0,0,0,0,0,0,0,4,1,976.0,0,0,0,0,0,0,1,0,0
2861,5,1176,1,1,0,1.0,73.0,1,1969,0,3,0,0,0,0,0,0,0,5,1,847.0,0,0,0,0,92,0,1,0,0
2862,7,1724,1,1,0,2.0,62.0,1,2003,0,3,0,0,918,0,0,1,0,8,1,0.0,0,0,0,0,57,0,1,0,0
2863,6,914,1,5,0,0.0,75.0,1,2002,0,3,0,0,0,0,0,1,0,4,1,475.0,0,0,0,0,0,0,1,0,0
2864,7,2314,1,1,0,2.0,90.0,1,2003,0,3,0,0,1150,0,0,1,0,9,1,0.0,0,0,0,0,274,0,1,0,0
2865,6,1072,0,1,1,2.0,35.0,1,2005,0,3,0,0,0,0,0,1,0,5,1,547.0,0,0,0,0,44,0,1,0,0
2866,7,1709,0,1,1,2.0,24.0,1,2004,0,3,0,0,739,0,0,1,0,7,1,0.0,0,0,0,0,40,0,1,0,0
2867,4,936,1,1,0,1.0,56.0,1,1948,0,4,0,0,312,0,0,0,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2868,6,1338,1,1,0,2.0,72.0,1,1915,1,2,0,0,492,0,0,0,0,7,1,0.0,0,0,1,0,0,0,0,0,0
2869,4,1669,1,1,0,1.0,62.0,1,1924,0,3,0,0,576,0,0,0,0,9,1,0.0,0,0,1,1,0,0,0,0,0
2870,4,1482,1,1,0,2.0,60.0,1,1954,0,3,0,0,0,0,1,0,0,6,1,691.0,0,0,0,0,30,0,1,0,0
2871,4,1414,1,1,0,0.0,45.0,1,1922,0,3,0,0,0,0,0,0,0,8,1,0.0,0,0,1,1,0,0,1,0,0
2872,2,498,1,1,0,1.0,60.0,1,1922,0,3,0,0,0,0,0,0,0,3,1,0.0,0,0,1,1,0,0,0,0,0
2873,4,1273,1,1,0,1.0,76.0,1,1910,0,3,0,0,218,0,0,0,0,5,1,0.0,0,0,1,1,0,0,1,0,0
2874,5,1551,1,1,0,1.0,60.0,1,1938,0,3,0,0,493,0,0,0,0,6,1,930.0,0,0,1,0,0,0,1,0,0
2875,6,1340,0,1,0,1.0,58.0,1,1945,0,3,0,0,524,0,0,0,0,6,1,780.0,0,0,0,1,0,0,0,0,0
2876,7,1479,1,1,0,1.0,43.0,1,1926,0,3,0,0,736,0,0,0,0,6,1,424.0,0,0,1,0,0,0,1,0,0
2877,6,1510,1,1,0,1.0,69.0,1,1920,0,3,0,0,755,0,0,1,0,6,1,305.0,0,0,0,0,0,0,1,0,0
2878,7,1636,1,1,0,1.0,54.0,1,1919,0,3,0,0,818,0,0,0,0,7,1,0.0,0,0,1,0,0,0,1,0,0
2879,5,1465,1,1,0,1.0,84.0,1,1939,0,3,0,0,473,0,0,0,0,6,1,646.0,0,0,0,0,126,0,1,0,0
2880,5,1288,1,1,0,1.0,51.0,1,1941,0,3,0,0,464,0,0,0,0,6,1,384.0,0,0,0,1,0,0,1,0,0
2881,6,1550,1,1,0,1.0,66.0,1,1920,0,3,0,0,610,0,0,1,0,7,1,0.0,0,0,0,0,0,0,0,0,0
2882,5,1717,1,1,0,1.0,80.0,1,1940,0,3,0,0,592,0,0,0,0,7,1,602.0,0,0,0,0,0,0,1,0,0
2883,7,1671,1,1,0,2.0,81.0,1,1929,0,4,0,0,549,0,0,0,0,7,1,526.0,0,0,1,0,0,1,0,0,0
2884,7,1609,1,1,0,3.0,70.0,1,1932,0,3,0,0,650,1,1,0,0,8,1,0.0,0,0,1,0,0,0,1,0,0
2885,6,1801,1,1,0,2.0,70.0,1,1930,0,3,0,0,697,0,0,1,0,8,1,0.0,0,0,0,0,90,0,1,0,0
2886,5,2315,1,1,0,1.0,78.0,1,1950,0,4,0,0,1037,0,0,0,0,9,1,760.0,0,0,0,0,0,0,1,0,0
2887,5,976,0,1,1,1.0,50.0,1,1942,1,3,0,0,0,0,0,0,0,5,1,305.0,0,0,0,1,0,0,1,0,0
2888,6,1285,0,1,1,2.0,50.0,1,1926,0,3,0,0,424,0,0,1,0,6,1,374.0,0,0,0,0,0,0,1,0,0
2889,4,672,0,1,1,0.0,61.0,1,1925,0,3,0,0,0,1,0,0,0,4,1,0.0,0,0,1,1,0,1,0,0,0
2890,4,641,0,1,1,1.0,50.0,1,1925,0,3,0,0,0,0,0,0,0,4,1,0.0,0,0,1,0,0,0,1,0,0
2891,6,1638,0,1,1,1.0,75.0,1,1957,0,3,0,0,671,0,0,0,0,6,1,0.0,0,0,0,0,21,0,1,0,0
2892,3,729,0,0,0,0.0,69.0,1,1945,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,1,0,0,1,0,0
2893,5,1396,0,1,0,0.0,50.0,1,1951,0,2,0,0,336,0,0,0,0,8,1,0.0,0,0,0,1,0,0,1,0,0
2894,3,936,0,1,0,0.0,60.0,1,1916,0,3,0,0,360,0,0,1,0,6,1,0.0,0,0,0,1,0,0,1,0,0
2895,8,1778,0,1,1,2.0,41.0,1,2005,0,3,0,0,0,0,0,1,0,5,1,1573.0,0,0,0,0,53,0,1,0,0
2896,8,1646,0,1,1,2.0,44.0,1,2004,0,3,0,0,0,0,0,1,0,5,1,1564.0,0,0,0,0,53,0,1,0,0
2897,6,1625,1,1,0,2.0,69.0,1,1979,0,3,0,0,0,0,0,0,0,6,1,776.0,0,0,0,0,28,0,1,0,0
2898,6,1664,1,1,0,2.0,65.0,1,1978,0,3,0,0,0,0,1,0,0,10,1,0.0,0,0,0,0,0,0,1,0,0
2899,8,1491,1,1,0,2.0,70.0,1,2001,0,3,0,0,0,0,0,1,0,7,1,0.0,0,0,0,0,100,0,1,0,0
2900,6,1210,1,1,0,2.0,140.0,1,1975,0,3,0,0,0,0,0,0,0,6,1,576.0,0,0,0,0,0,0,1,0,0
2901,6,1650,1,1,0,2.0,0.0,1,1958,0,3,0,0,0,0,0,0,0,6,1,909.0,0,0,0,0,0,0,1,0,0
2902,6,1403,1,4,0,2.0,0.0,1,2000,0,3,0,0,0,0,0,0,0,5,1,1136.0,0,0,0,0,173,0,1,0,0
2903,8,1960,1,1,0,3.0,95.0,1,2005,0,3,0,0,0,0,0,1,0,8,1,1350.0,0,0,0,0,38,0,1,0,0
2904,9,1838,1,1,0,3.0,88.0,1,2005,0,3,0,0,0,0,0,1,0,9,1,1455.0,0,0,0,0,225,0,1,0,0
2905,1,1600,0,0,0,1.0,125.0,1,1951,1,2,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,1,0,0,0
2906,7,1368,0,1,1,4.0,78.0,1,1997,0,4,0,0,0,0,0,1,0,8,1,1243.0,0,0,0,0,48,0,1,0,0
2907,5,1304,0,1,1,1.0,41.0,1,1977,0,3,0,0,688,0,0,1,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2908,5,874,1,1,0,1.0,58.0,1,1968,0,3,0,0,0,0,0,0,0,5,1,441.0,0,0,0,0,120,0,1,0,0
2909,5,1652,1,1,0,3.0,0.0,1,1970,0,3,0,0,0,0,1,0,0,8,1,149.0,0,0,0,0,0,0,1,0,0
2910,4,630,0,1,1,0.0,21.0,1,1970,0,3,0,0,0,0,0,0,0,3,1,522.0,0,0,0,0,0,0,1,0,0
2911,4,1092,0,1,1,1.0,21.0,1,1972,0,3,0,0,546,0,0,0,0,5,1,252.0,0,0,0,0,0,0,1,0,0
2912,5,1360,1,4,0,1.0,80.0,1,1969,0,3,0,0,0,0,0,1,0,8,1,119.0,0,0,0,0,0,0,1,0,0
2913,4,1092,0,1,1,1.0,21.0,1,1970,0,3,0,0,546,0,0,0,0,5,1,408.0,0,0,0,0,0,0,1,0,0
2914,4,1092,0,1,1,0.0,21.0,1,1970,0,3,0,0,546,0,0,0,0,5,1,0.0,0,0,0,0,34,0,1,0,0
2915,4,1092,0,1,1,0.0,21.0,1,1970,0,3,0,0,546,0,0,0,0,5,1,0.0,0,0,0,0,0,0,1,0,0
2916,4,1092,0,1,1,1.0,21.0,1,1970,0,3,0,0,546,0,0,0,0,6,1,252.0,0,0,0,0,24,0,1,0,0
2917,5,1224,1,1,0,2.0,160.0,1,1960,0,3,0,0,0,0,0,0,0,7,1,1224.0,0,0,0,0,0,0,1,0,0
2918,5,970,1,1,0,0.0,62.0,0,1992,0,3,0,0,0,0,0,1,0,6,1,337.0,0,0,0,0,32,0,1,0,0
2919,7,2000,1,1,0,3.0,74.0,1,1993,0,3,0,0,1004,0,0,1,0,9,1,758.0,0,0,0,0,48,0,1,0,0
